t1,V1,I1,t2,V2,I2
49.91377587,0.60043335,4.89807E-08,49.93879687,0.60043335,1.02448E-06
49.92377587,0.60043335,5.06287E-08,49.94879687,0.600402832,1.02112E-06
49.93377587,0.600463867,5.16968E-08,49.95879687,0.60043335,1.02264E-06
49.94377587,0.60043335,4.93774E-08,49.96879687,0.600463867,1.02386E-06
49.95377587,0.60043335,5.22461E-08,49.97879687,0.600494385,1.02081E-06
49.96377587,0.600372314,4.86755E-08,49.98879687,0.600402832,1.02478E-06
49.97377587,0.60043335,5.09644E-08,49.99879687,0.600372314,1.02112E-06
49.98377587,0.60043335,5.18188E-08,50.00879687,0.60043335,1.02234E-06
49.99377587,0.600463867,4.88586E-08,50.01879687,0.600463867,1.02295E-06
50.00377587,0.60043335,5.30396E-08,50.02879687,0.600463867,1.02112E-06
50.01377587,0.600463867,4.89807E-08,50.03879687,0.60043335,1.02417E-06
50.02377587,0.600402832,5.05676E-08,50.04879687,0.600463867,1.02081E-06
50.03377587,0.600463867,5.16968E-08,50.05879687,0.60043335,1.02264E-06
50.04377587,0.600463867,4.88281E-08,50.06879687,0.60043335,1.02295E-06
50.05377587,0.60043335,5.25513E-08,50.07879687,0.600402832,1.0202E-06
50.06377587,0.60043335,4.91943E-08,50.08879687,0.60043335,1.02386E-06
50.07377587,0.60043335,5.06592E-08,50.09879687,0.600402832,1.02081E-06
50.08377587,0.60043335,5.21545E-08,50.10879687,0.600463867,1.02173E-06
50.09377587,0.60043335,4.91333E-08,50.11879687,0.600402832,1.02325E-06
50.10377587,0.60043335,5.24902E-08,50.12879687,0.60043335,1.01898E-06
50.11377587,0.600402832,4.9469E-08,50.13879687,0.600372314,1.02386E-06
50.12377587,0.60043335,5.11475E-08,50.14879687,0.600494385,1.0202E-06
50.13377587,0.60043335,5.16052E-08,50.15879687,0.600402832,1.02173E-06
50.14377587,0.60043335,4.90112E-08,50.16879687,0.60043335,1.02234E-06
50.15377587,0.600463867,5.2124E-08,50.17879687,0.60043335,1.02081E-06
50.16377587,0.60043335,4.91638E-08,50.18879687,0.600463867,1.02295E-06
50.17377587,0.60043335,5.10559E-08,50.19879687,0.600402832,1.02051E-06
50.18377587,0.60043335,5.06897E-08,50.20879687,0.600463867,1.02142E-06
50.19377587,0.60043335,4.88281E-08,50.21879687,0.600494385,1.02264E-06
50.20377587,0.60043335,5.22156E-08,50.22879687,0.600372314,1.0202E-06
50.21377587,0.60043335,4.90417E-08,50.23879687,0.60043335,1.02356E-06
50.22377587,0.60043335,5.0415E-08,50.24879687,0.600402832,1.0202E-06
50.23377587,0.60043335,5.1178E-08,50.25879687,0.600402832,1.02142E-06
50.24377587,0.600402832,4.91638E-08,50.26879687,0.600463867,1.02234E-06
50.25377587,0.600463867,5.22156E-08,50.27879687,0.600402832,1.0199E-06
50.26377587,0.60043335,4.97742E-08,50.28879687,0.600372314,1.02295E-06
50.27377587,0.600372314,5.08728E-08,50.29879687,0.600341797,1.0202E-06
50.28377587,0.60043335,5.1239E-08,50.30879687,0.600494385,1.02112E-06
50.29377587,0.60043335,4.83704E-08,50.31879687,0.60043335,1.02203E-06
50.30377587,0.600402832,5.25513E-08,50.32879687,0.600372314,1.01929E-06
50.31377587,0.600463867,4.90417E-08,50.33879687,0.600402832,1.02234E-06
50.32377587,0.600402832,5.04761E-08,50.34879687,0.600341797,1.01959E-06
50.33377587,0.60043335,5.10864E-08,50.35879687,0.600463867,1.02051E-06
50.34377587,0.600463867,4.87976E-08,50.36879687,0.600372314,1.02203E-06
50.35377587,0.600402832,5.27649E-08,50.37879687,0.60043335,1.01929E-06
50.36377587,0.60043335,4.92554E-08,50.38879687,0.600494385,1.02264E-06
50.37377587,0.60043335,5.09644E-08,50.39879687,0.600494385,1.01959E-06
50.38377587,0.60043335,5.07202E-08,50.40879687,0.60043335,1.02051E-06
50.39377587,0.60043335,4.91028E-08,50.41879687,0.600372314,1.02112E-06
50.40377587,0.600402832,5.21851E-08,50.42879687,0.60043335,1.01898E-06
50.41377587,0.600494385,4.89502E-08,50.43879687,0.600463867,1.02173E-06
50.42377587,0.600463867,5.03235E-08,50.44879687,0.60043335,1.01959E-06
50.43377587,0.600372314,5.18494E-08,50.45879687,0.600463867,1.0202E-06
50.44377587,0.60043335,4.91028E-08,50.46879687,0.600402832,1.02142E-06
50.45377587,0.600463867,5.25208E-08,50.47879687,0.60043335,1.01868E-06
50.46377587,0.60043335,4.91943E-08,50.48879687,0.600494385,1.02142E-06
50.47377587,0.600463867,5.01404E-08,50.49879687,0.600463867,1.01898E-06
50.48377587,0.600494385,5.14526E-08,50.50879687,0.600463867,1.0199E-06
50.49377587,0.60043335,4.90112E-08,50.51879687,0.60043335,1.02081E-06
50.50377587,0.600463867,5.23682E-08,50.52879687,0.60043335,1.01837E-06
50.51377587,0.60043335,4.953E-08,50.53879687,0.60043335,1.02173E-06
50.52377587,0.600402832,5.06287E-08,50.54879687,0.60043335,1.01868E-06
50.53377587,0.600494385,5.10559E-08,50.55879687,0.60043335,1.0199E-06
50.54377587,0.60043335,4.88281E-08,50.56879687,0.600463867,1.02081E-06
50.55377587,0.60043335,5.23682E-08,50.57879687,0.600463867,1.01807E-06
50.56377587,0.600463867,4.97742E-08,50.58879687,0.600372314,1.02203E-06
50.57377587,0.600463867,5.1239E-08,50.59879687,0.600341797,1.01837E-06
50.58377587,0.600463867,5.10254E-08,50.60879687,0.600402832,1.01959E-06
50.59377587,0.600463867,4.89197E-08,50.61879687,0.600372314,1.02051E-06
50.60377587,0.60043335,5.21545E-08,50.62879687,0.60043335,1.01746E-06
50.61377587,0.60043335,4.93164E-08,50.63879687,0.600463867,1.02142E-06
50.62377587,0.600463867,5.0293E-08,50.64879687,0.600402832,1.01898E-06
50.63377587,0.600463867,5.09338E-08,50.65879687,0.60043335,1.01898E-06
50.64377587,0.600372314,4.8645E-08,50.66879687,0.600372314,1.02051E-06
50.65377587,0.600463867,5.18799E-08,50.67879687,0.600463867,1.01746E-06
50.66377587,0.60043335,4.90112E-08,50.68879687,0.60043335,1.02142E-06
50.67377587,0.60043335,5.01709E-08,50.69879687,0.60043335,1.01807E-06
50.68377587,0.600463867,5.13611E-08,50.70879687,0.600372314,1.01929E-06
50.69377587,0.600402832,4.84009E-08,50.71879687,0.60043335,1.0202E-06
50.70377587,0.60043335,5.22461E-08,50.72879687,0.60043335,1.01776E-06
50.71377587,0.600463867,4.87366E-08,50.73879687,0.60043335,1.02051E-06
50.72377587,0.600494385,5.0354E-08,50.74879687,0.60043335,1.01837E-06
50.73377587,0.600463867,5.08728E-08,50.75879687,0.600402832,1.01868E-06
50.74377587,0.60043335,4.86755E-08,50.76879687,0.600402832,1.02051E-06
50.75377587,0.600402832,5.23071E-08,50.77879687,0.600463867,1.01776E-06
50.76377587,0.600341797,4.90112E-08,50.78879687,0.600463867,1.02081E-06
50.77377587,0.600494385,5.08118E-08,50.79879687,0.60043335,1.01837E-06
50.78377587,0.60043335,5.06592E-08,50.80879687,0.600372314,1.01898E-06
50.79377587,0.600494385,4.89807E-08,50.81879687,0.60043335,1.02051E-06
50.80377587,0.60043335,5.20935E-08,50.82879687,0.60043335,1.01715E-06
50.81377587,0.600463867,4.85229E-08,50.83879687,0.60043335,1.02051E-06
50.82377587,0.600402832,5.04456E-08,50.84879687,0.60043335,1.01807E-06
50.83377587,0.60043335,5.06897E-08,50.85879687,0.600463867,1.01837E-06
50.84377587,0.600463867,4.89807E-08,50.86879687,0.60043335,1.0199E-06
50.85377587,0.60043335,5.23987E-08,50.87879687,0.600494385,1.01685E-06
50.86377587,0.60043335,4.88281E-08,50.88879687,0.600463867,1.02051E-06
50.87377587,0.60043335,5.00183E-08,50.89879687,0.600463867,1.01715E-06
50.88377587,0.60043335,5.08728E-08,50.90879687,0.60043335,1.01898E-06
50.89377587,0.60043335,4.80652E-08,50.91879687,0.600463867,1.01959E-06
50.90377587,0.600463867,5.18799E-08,50.92879687,0.600402832,1.01654E-06
50.91377587,0.600402832,4.86755E-08,50.93879687,0.600494385,1.02081E-06
50.92377587,0.600494385,5.09949E-08,50.94879687,0.60043335,1.01776E-06
50.93377587,0.60043335,5.15747E-08,50.95879687,0.600402832,1.01807E-06
50.94377587,0.600402832,4.87976E-08,50.96879687,0.600372314,1.01959E-06
50.95377587,0.600402832,5.14526E-08,50.97879687,0.600463867,1.01624E-06
50.96377587,0.60043335,4.87976E-08,50.98879687,0.60043335,1.01959E-06
50.97377587,0.600372314,5.05066E-08,50.99879687,0.600402832,1.01776E-06
50.98377587,0.60043335,5.16052E-08,51.00879687,0.600494385,1.01746E-06
50.99377587,0.600463867,4.82178E-08,51.01879687,0.60043335,1.01959E-06
51.00377587,0.600402832,5.19714E-08,51.02879687,0.60043335,1.01593E-06
51.01377587,0.60043335,4.84314E-08,51.03879687,0.600463867,1.01959E-06
51.02377587,0.60043335,5.07507E-08,51.04879687,0.600402832,1.01715E-06
51.03377587,0.600463867,5.08728E-08,51.05879687,0.60043335,1.01746E-06
51.04377587,0.600402832,4.86755E-08,51.06879687,0.60043335,1.01929E-06
51.05377587,0.60043335,5.21545E-08,51.07879687,0.600402832,1.01593E-06
51.06377587,0.600463867,4.86755E-08,51.08879687,0.60043335,1.01929E-06
51.07377587,0.600463867,5.00793E-08,51.09879687,0.600372314,1.01685E-06
51.08377587,0.60043335,5.09949E-08,51.10879687,0.600372314,1.01807E-06
51.09377587,0.600402832,4.83093E-08,51.11879687,0.60043335,1.01898E-06
51.10377587,0.600402832,5.21851E-08,51.12879687,0.60043335,1.01532E-06
51.11377587,0.600402832,4.90112E-08,51.13879687,0.600341797,1.0199E-06
51.12377587,0.600463867,5.03845E-08,51.14879687,0.600372314,1.01654E-06
51.13377587,0.600463867,5.08728E-08,51.15879687,0.60043335,1.01746E-06
51.14377587,0.600463867,4.80957E-08,51.16879687,0.600402832,1.01898E-06
51.15377587,0.60043335,5.17578E-08,51.17879687,0.60043335,1.01563E-06
51.16377587,0.60043335,4.84924E-08,51.18879687,0.600372314,1.01959E-06
51.17377587,0.600494385,5.03845E-08,51.19879687,0.60043335,1.01624E-06
51.18377587,0.600524902,5.09338E-08,51.20879687,0.60043335,1.01715E-06
51.19377587,0.600402832,4.82788E-08,51.21879687,0.600463867,1.01868E-06
51.20377587,0.600402832,5.14526E-08,51.22879687,0.600402832,1.01624E-06
51.21377587,0.600402832,4.85229E-08,51.23879687,0.60043335,1.01929E-06
51.22377587,0.600494385,5.04456E-08,51.24879687,0.600463867,1.01593E-06
51.23377587,0.600463867,5.13916E-08,51.25879687,0.600311279,1.01685E-06
51.24377587,0.60043335,4.80042E-08,51.26879687,0.60043335,1.01837E-06
51.25377587,0.60043335,5.20935E-08,51.27879687,0.600463867,1.01563E-06
51.26377587,0.60043335,4.90417E-08,51.28879687,0.60043335,1.01898E-06
51.27377587,0.60043335,5.0354E-08,51.29879687,0.600402832,1.01624E-06
51.28377587,0.60043335,5.10864E-08,51.30879687,0.60043335,1.01624E-06
51.29377587,0.60043335,4.84924E-08,51.31879687,0.60043335,1.01898E-06
51.30377587,0.60043335,5.17883E-08,51.32879687,0.600463867,1.01532E-06
51.31377587,0.600494385,4.86145E-08,51.33879687,0.600402832,1.01929E-06
51.32377587,0.600463867,5.00793E-08,51.34879687,0.600463867,1.01593E-06
51.33377587,0.600463867,5.09644E-08,51.35879687,0.600372314,1.01685E-06
51.34377587,0.600494385,4.84619E-08,51.36879687,0.600463867,1.01807E-06
51.35377587,0.60043335,5.16357E-08,51.37879687,0.60043335,1.01471E-06
51.36377587,0.600402832,4.84924E-08,51.38879687,0.600494385,1.01837E-06
51.37377587,0.60043335,5.03845E-08,51.39879687,0.600463867,1.01563E-06
51.38377587,0.600402832,5.11475E-08,51.40879687,0.60043335,1.01654E-06
51.39377587,0.600463867,4.86145E-08,51.41879687,0.600494385,1.01837E-06
51.40377587,0.600494385,5.20935E-08,51.42879687,0.60043335,1.01471E-06
51.41377587,0.60043335,4.86755E-08,51.43879687,0.600463867,1.01898E-06
51.42377587,0.60043335,5.01099E-08,51.44879687,0.600463867,1.01563E-06
51.43377587,0.60043335,5.06592E-08,51.45879687,0.600402832,1.01593E-06
51.44377587,0.600463867,4.80347E-08,51.46879687,0.60043335,1.01776E-06
51.45377587,0.600402832,5.16052E-08,51.47879687,0.600463867,1.0141E-06
51.46377587,0.600463867,4.81873E-08,51.48879687,0.60043335,1.01837E-06
51.47377587,0.600463867,4.98962E-08,51.49879687,0.600402832,1.01532E-06
51.48377587,0.600494385,5.07813E-08,51.50879687,0.600402832,1.01563E-06
51.49377587,0.60043335,4.83093E-08,51.51879687,0.60043335,1.01837E-06
51.50377587,0.60043335,5.2063E-08,51.52879687,0.600372314,1.01471E-06
51.51377587,0.60043335,4.88892E-08,51.53879687,0.60043335,1.01776E-06
51.52377587,0.600494385,5.00793E-08,51.54879687,0.60043335,1.01471E-06
51.53377587,0.60043335,5.05371E-08,51.55879687,0.600494385,1.01593E-06
51.54377587,0.60043335,4.86145E-08,51.56879687,0.600463867,1.01746E-06
51.55377587,0.600463867,5.16052E-08,51.57879687,0.60043335,1.0141E-06
51.56377587,0.60043335,4.87366E-08,51.58879687,0.60043335,1.01807E-06
51.57377587,0.60043335,5.0293E-08,51.59879687,0.60043335,1.01471E-06
51.58377587,0.60043335,5.06287E-08,51.60879687,0.600402832,1.01501E-06
51.59377587,0.600372314,4.87061E-08,51.61879687,0.600372314,1.01746E-06
51.60377587,0.60043335,5.2002E-08,51.62879687,0.600402832,1.01349E-06
51.61377587,0.600372314,4.87061E-08,51.63879687,0.60043335,1.01746E-06
51.62377587,0.600402832,5.01404E-08,51.64879687,0.600402832,1.01563E-06
51.63377587,0.600494385,5.0415E-08,51.65879687,0.600463867,1.01563E-06
51.64377587,0.600402832,4.82788E-08,51.66879687,0.600402832,1.01685E-06
51.65377587,0.60043335,5.17578E-08,51.67879687,0.600463867,1.01379E-06
51.66377587,0.60043335,4.81262E-08,51.68879687,0.60043335,1.01715E-06
51.67377587,0.600402832,5.07813E-08,51.69879687,0.600402832,1.0144E-06
51.68377587,0.60043335,5.09033E-08,51.70879687,0.60043335,1.01593E-06
51.69377587,0.600463867,4.81262E-08,51.71879687,0.600372314,1.01715E-06
51.70377587,0.600463867,5.18494E-08,51.72879687,0.600494385,1.01288E-06
51.71377587,0.600402832,4.76074E-08,51.73879687,0.600463867,1.01685E-06
51.72377587,0.600463867,5.00488E-08,51.74879687,0.600402832,1.0144E-06
51.73377587,0.60043335,5.06287E-08,51.75879687,0.600402832,1.0141E-06
51.74377587,0.60043335,4.77905E-08,51.76879687,0.600463867,1.01685E-06
51.75377587,0.600402832,5.1239E-08,51.77879687,0.600463867,1.01379E-06
51.76377587,0.60043335,4.85229E-08,51.78879687,0.600524902,1.01654E-06
51.77377587,0.600463867,4.97437E-08,51.79879687,0.600402832,1.01379E-06
51.78377587,0.600494385,5.00793E-08,51.80879687,0.60043335,1.0144E-06
51.79377587,0.600402832,4.82483E-08,51.81879687,0.600494385,1.01624E-06
51.80377587,0.600463867,5.16357E-08,51.82879687,0.600402832,1.01227E-06
51.81377587,0.600463867,4.82483E-08,51.83879687,0.60043335,1.01654E-06
51.82377587,0.600463867,4.99573E-08,51.84879687,0.60043335,1.01379E-06
51.83377587,0.60043335,5.03235E-08,51.85879687,0.60043335,1.0141E-06
51.84377587,0.600524902,4.79736E-08,51.86879687,0.60043335,1.01593E-06
51.85377587,0.60043335,5.16663E-08,51.87879687,0.60043335,1.01227E-06
51.86377587,0.600402832,4.82483E-08,51.88879687,0.60043335,1.01563E-06
51.87377587,0.60043335,4.95605E-08,51.89879687,0.60043335,1.01318E-06
51.88377587,0.600402832,5.05066E-08,51.90879687,0.600402832,1.01379E-06
51.89377587,0.600402832,4.776E-08,51.91879687,0.600463867,1.01563E-06
51.90377587,0.600463867,5.20935E-08,51.92879687,0.600402832,1.01196E-06
51.91377587,0.600402832,4.76379E-08,51.93879687,0.60043335,1.01563E-06
51.92377587,0.600494385,5.00488E-08,51.94879687,0.600463867,1.01318E-06
51.93377587,0.600494385,5.06592E-08,51.95879687,0.600463867,1.01379E-06
51.94377587,0.60043335,4.76074E-08,51.96879687,0.600463867,1.01501E-06
51.95377587,0.600494385,5.2124E-08,51.97879687,0.60043335,1.01196E-06
51.96377587,0.60043335,4.81262E-08,51.98879687,0.600402832,1.01532E-06
51.97377587,0.600402832,5.02014E-08,51.99879687,0.600402832,1.01288E-06
51.98377587,0.60043335,5.01099E-08,52.00879687,0.60043335,1.01349E-06
51.99377587,0.600463867,4.77905E-08,52.01879687,0.600402832,1.01501E-06
52.00377587,0.600463867,5.16663E-08,52.02879687,0.600494385,1.01196E-06
52.01377587,0.600402832,4.78821E-08,52.03879687,0.600463867,1.01501E-06
52.02377587,0.600402832,4.97437E-08,52.04879687,0.60043335,1.01288E-06
52.03377587,0.600463867,5.06287E-08,52.05879687,0.600402832,1.01288E-06
52.04377587,0.60043335,4.78821E-08,52.06879687,0.600402832,1.01501E-06
52.05377587,0.600463867,5.14221E-08,52.07879687,0.600494385,1.01166E-06
52.06377587,0.60043335,4.87366E-08,52.08879687,0.600402832,1.0144E-06
52.07377587,0.60043335,4.99268E-08,52.09879687,0.600463867,1.01227E-06
52.08377587,0.600463867,5.07813E-08,52.10879687,0.600524902,1.01288E-06
52.09377587,0.600463867,4.74854E-08,52.11879687,0.60043335,1.01471E-06
52.10377587,0.600402832,5.18188E-08,52.12879687,0.600402832,1.01135E-06
52.11377587,0.60043335,4.77295E-08,52.13879687,0.60043335,1.01501E-06
52.12377587,0.60043335,4.97131E-08,52.14879687,0.600494385,1.01196E-06
52.13377587,0.60043335,5.11169E-08,52.15879687,0.60043335,1.01196E-06
52.14377587,0.600402832,4.80957E-08,52.16879687,0.600372314,1.01471E-06
52.15377587,0.600494385,5.13916E-08,52.17879687,0.60043335,1.01135E-06
52.16377587,0.60043335,4.82178E-08,52.18879687,0.600463867,1.01471E-06
52.17377587,0.60043335,4.96216E-08,52.19879687,0.600402832,1.01227E-06
52.18377587,0.600463867,5.0354E-08,52.20879687,0.600402832,1.01166E-06
52.19377587,0.600372314,4.80957E-08,52.21879687,0.600494385,1.0141E-06
52.20377587,0.600463867,5.16357E-08,52.22879687,0.600402832,1.01105E-06
52.21377587,0.600463867,4.79431E-08,52.23879687,0.600463867,1.01471E-06
52.22377587,0.600402832,5.02625E-08,52.24879687,0.600463867,1.01196E-06
52.23377587,0.600402832,4.99878E-08,52.25879687,0.60043335,1.01166E-06
52.24377587,0.60043335,4.7821E-08,52.26879687,0.600463867,1.01379E-06
52.25377587,0.600372314,5.17578E-08,52.27879687,0.60043335,1.01074E-06
52.26377587,0.600494385,4.85535E-08,52.28879687,0.60043335,1.01471E-06
52.27377587,0.60043335,4.97742E-08,52.29879687,0.600463867,1.01196E-06
52.28377587,0.600372314,5.03235E-08,52.30879687,0.600463867,1.01196E-06
52.29377587,0.600402832,4.79431E-08,52.31879687,0.600463867,1.01379E-06
52.30377587,0.600463867,5.17273E-08,52.32879687,0.600402832,1.01074E-06
52.31377587,0.600402832,4.83398E-08,52.33879687,0.60043335,1.0141E-06
52.32377587,0.600463867,4.97131E-08,52.34879687,0.60043335,1.01196E-06
52.33377587,0.60043335,5.02625E-08,52.35879687,0.600402832,1.01166E-06
52.34377587,0.60043335,4.80042E-08,52.36879687,0.60043335,1.0141E-06
52.35377587,0.60043335,5.15747E-08,52.37879687,0.600402832,1.01044E-06
52.36377587,0.60043335,4.78821E-08,52.38879687,0.600402832,1.01349E-06
52.37377587,0.60043335,4.89502E-08,52.39879687,0.600402832,1.01135E-06
52.38377587,0.60043335,5.03845E-08,52.40879687,0.600402832,1.01166E-06
52.39377587,0.600372314,4.77295E-08,52.41879687,0.600463867,1.01318E-06
52.40377587,0.60043335,5.14832E-08,52.42879687,0.600372314,1.01044E-06
52.41377587,0.60043335,4.7821E-08,52.43879687,0.600463867,1.01318E-06
52.42377587,0.600463867,4.94995E-08,52.44879687,0.60043335,1.01166E-06
52.43377587,0.60043335,5.0415E-08,52.45879687,0.60043335,1.01105E-06
52.44377587,0.600402832,4.79126E-08,52.46879687,0.600402832,1.01379E-06
52.45377587,0.600494385,5.13E-08,52.47879687,0.600402832,1.01044E-06
52.46377587,0.60043335,4.76074E-08,52.48879687,0.600463867,1.01349E-06
52.47377587,0.60043335,4.93774E-08,52.49879687,0.600402832,1.01105E-06
52.48377587,0.60043335,4.97742E-08,52.50879687,0.600402832,1.01044E-06
52.49377587,0.600402832,4.74243E-08,52.51879687,0.600524902,1.01318E-06
52.50377587,0.60043335,5.16357E-08,52.52879687,0.60043335,1.01013E-06
52.51377587,0.60043335,4.81567E-08,52.53879687,0.60043335,1.01288E-06
52.52377587,0.60043335,4.98047E-08,52.54879687,0.600494385,1.01105E-06
52.53377587,0.600372314,4.94385E-08,52.55879687,0.600463867,1.01044E-06
52.54377587,0.60043335,4.76685E-08,52.56879687,0.60043335,1.01318E-06
52.55377587,0.600463867,5.16052E-08,52.57879687,0.600402832,1.00952E-06
52.56377587,0.60043335,4.74548E-08,52.58879687,0.60043335,1.01318E-06
52.57377587,0.600463867,4.97437E-08,52.59879687,0.600402832,1.01013E-06
52.58377587,0.600402832,4.97131E-08,52.60879687,0.60043335,1.01044E-06
52.59377587,0.60043335,4.79126E-08,52.61879687,0.60043335,1.01349E-06
52.60377587,0.60043335,5.10559E-08,52.62879687,0.60043335,1.00952E-06
52.61377587,0.600463867,4.79431E-08,52.63879687,0.600494385,1.01227E-06
52.62377587,0.60043335,5.00183E-08,52.64879687,0.600463867,1.01074E-06
52.63377587,0.60043335,4.98352E-08,52.65879687,0.600463867,1.01013E-06
52.64377587,0.600494385,4.79126E-08,52.66879687,0.60043335,1.01288E-06
52.65377587,0.600494385,5.1239E-08,52.67879687,0.600494385,1.00861E-06
52.66377587,0.60043335,4.81873E-08,52.68879687,0.600463867,1.01227E-06
52.67377587,0.600463867,4.96826E-08,52.69879687,0.60043335,1.01044E-06
52.68377587,0.600463867,5.00183E-08,52.70879687,0.60043335,1.01074E-06
52.69377587,0.60043335,4.76685E-08,52.71879687,0.600402832,1.01288E-06
52.70377587,0.600402832,5.17578E-08,52.72879687,0.600463867,1.00922E-06
52.71377587,0.60043335,4.77905E-08,52.73879687,0.60043335,1.01196E-06
52.72377587,0.60043335,4.97437E-08,52.74879687,0.60043335,1.01013E-06
52.73377587,0.600402832,5.01099E-08,52.75879687,0.600463867,1.01013E-06
52.74377587,0.600402832,4.82483E-08,52.76879687,0.600372314,1.01257E-06
52.75377587,0.600372314,5.13611E-08,52.77879687,0.600402832,1.00861E-06
52.76377587,0.600372314,4.73633E-08,52.78879687,0.60043335,1.01196E-06
52.77377587,0.60043335,4.97437E-08,52.79879687,0.600402832,1.01044E-06
52.78377587,0.600463867,5.03845E-08,52.80879687,0.600463867,1.00952E-06
52.79377587,0.600372314,4.80652E-08,52.81879687,0.600463867,1.01196E-06
52.80377587,0.60043335,5.14526E-08,52.82879687,0.600494385,1.00891E-06
52.81377587,0.60043335,4.80957E-08,52.83879687,0.60043335,1.01166E-06
52.82377587,0.60043335,5.01099E-08,52.84879687,0.60043335,1.00952E-06
52.83377587,0.60043335,4.953E-08,52.85879687,0.60043335,1.00983E-06
52.84377587,0.60043335,4.77905E-08,52.86879687,0.60043335,1.01135E-06
52.85377587,0.600494385,5.10559E-08,52.87879687,0.600402832,1.008E-06
52.86377587,0.600463867,4.7699E-08,52.88879687,0.600494385,1.01166E-06
52.87377587,0.60043335,4.96216E-08,52.89879687,0.60043335,1.00983E-06
52.88377587,0.600402832,5.03235E-08,52.90879687,0.60043335,1.00922E-06
52.89377587,0.60043335,4.71497E-08,52.91879687,0.600402832,1.01166E-06
52.90377587,0.600402832,5.06897E-08,52.92879687,0.600372314,1.008E-06
52.91377587,0.600463867,4.7699E-08,52.93879687,0.600494385,1.01105E-06
52.92377587,0.60043335,4.87976E-08,52.94879687,0.600463867,1.00952E-06
52.93377587,0.600463867,5.03845E-08,52.95879687,0.600402832,1.00861E-06
52.94377587,0.600463867,4.75464E-08,52.96879687,0.600463867,1.01166E-06
52.95377587,0.60043335,5.09033E-08,52.97879687,0.600463867,1.00769E-06
52.96377587,0.600524902,4.75464E-08,52.98879687,0.600402832,1.01074E-06
52.97377587,0.600494385,4.97742E-08,52.99879687,0.600402832,1.00891E-06
52.98377587,0.600463867,5.01404E-08,53.00879687,0.60043335,1.008E-06
52.99377587,0.60043335,4.73938E-08,53.01879687,0.60043335,1.01135E-06
53.00377587,0.600402832,5.12085E-08,53.02879687,0.60043335,1.00708E-06
53.01377587,0.600494385,4.75159E-08,53.03879687,0.600372314,1.01105E-06
53.02377587,0.60043335,4.89197E-08,53.04879687,0.60043335,1.00891E-06
53.03377587,0.60043335,4.96216E-08,53.05879687,0.60043335,1.0083E-06
53.04377587,0.60043335,4.74548E-08,53.06879687,0.60043335,1.01074E-06
53.05377587,0.600494385,5.06897E-08,53.07879687,0.600402832,1.00677E-06
53.06377587,0.600402832,4.75464E-08,53.08879687,0.60043335,1.00983E-06
53.07377587,0.600463867,4.95605E-08,53.09879687,0.600402832,1.008E-06
53.08377587,0.60043335,5.00183E-08,53.10879687,0.600463867,1.008E-06
53.09377587,0.600402832,4.79431E-08,53.11879687,0.600463867,1.01074E-06
53.10377587,0.60043335,5.05371E-08,53.12879687,0.600402832,1.00708E-06
53.11377587,0.600402832,4.83704E-08,53.13879687,0.600402832,1.01074E-06
53.12377587,0.600402832,4.9469E-08,53.14879687,0.600402832,1.0083E-06
53.13377587,0.600402832,5.05066E-08,53.15879687,0.600402832,1.008E-06
53.14377587,0.600402832,4.75769E-08,53.16879687,0.60043335,1.01074E-06
53.15377587,0.600463867,5.14526E-08,53.17879687,0.60043335,1.00647E-06
53.16377587,0.600463867,4.7821E-08,53.18879687,0.600402832,1.00983E-06
53.17377587,0.60043335,4.94385E-08,53.19879687,0.600402832,1.008E-06
53.18377587,0.60043335,5.02014E-08,53.20879687,0.600402832,1.008E-06
53.19377587,0.60043335,4.71497E-08,53.21879687,0.600463867,1.01013E-06
53.20377587,0.600463867,5.07507E-08,53.22879687,0.600463867,1.00616E-06
53.21377587,0.600402832,4.81262E-08,53.23879687,0.600463867,1.00983E-06
53.22377587,0.600463867,4.97742E-08,53.24879687,0.600402832,1.008E-06
53.23377587,0.60043335,5.00488E-08,53.25879687,0.60043335,1.00739E-06
53.24377587,0.600341797,4.76379E-08,53.26879687,0.60043335,1.00983E-06
53.25377587,0.600463867,5.06287E-08,53.27879687,0.600372314,1.00647E-06
53.26377587,0.600463867,4.79736E-08,53.28879687,0.60043335,1.00983E-06
53.27377587,0.600463867,4.9469E-08,53.29879687,0.600402832,1.008E-06
53.28377587,0.60043335,5.0354E-08,53.30879687,0.60043335,1.00739E-06
53.29377587,0.600402832,4.73022E-08,53.31879687,0.60043335,1.00983E-06
53.30377587,0.60043335,5.17273E-08,53.32879687,0.600463867,1.00586E-06
53.31377587,0.600402832,4.78821E-08,53.33879687,0.60043335,1.00983E-06
53.32377587,0.600402832,4.9469E-08,53.34879687,0.600402832,1.00769E-06
53.33377587,0.600463867,4.96826E-08,53.35879687,0.60043335,1.00677E-06
53.34377587,0.60043335,4.75769E-08,53.36879687,0.600402832,1.00983E-06
53.35377587,0.600463867,5.10864E-08,53.37879687,0.600463867,1.00647E-06
53.36377587,0.600402832,4.74548E-08,53.38879687,0.600402832,1.00922E-06
53.37377587,0.60043335,4.98352E-08,53.39879687,0.600463867,1.00708E-06
53.38377587,0.600463867,5.0354E-08,53.40879687,0.600402832,1.00677E-06
53.39377587,0.60043335,4.72717E-08,53.41879687,0.60043335,1.00983E-06
